,index,est,value,beta,se,bias,variance
87,29,IPS,-0.07699031694759939,-3.0,14.644042758817735,14.361362235514406,0.0013775049131437035
88,29,SNIPS,-1.6016453460505826,-3.0,28.637573817387512,23.949220237708506,0.20941105723144376
89,29,BIPW,-2.921383812620539,-3.0,44.50420295097905,50.2099926204108,0.17202081861779028
90,30,IPS,-0.05909267470444419,-3.0,14.507383352310972,14.361362235514406,0.000369297357694117
91,30,SNIPS,-1.9245181325610727,-3.0,32.19746905526456,23.949220237708506,0.6091604498084516
92,30,BIPW,-4.165578881601412,-3.0,62.65264084657755,50.2099926204108,0.6879726106985813
93,31,IPS,-0.08777744138405974,-3.0,14.72671845440874,14.361362235514406,0.0022945898914839536
94,31,SNIPS,-1.4237376581515764,-3.0,26.76511150695243,23.949220237708506,0.07823591700732095
95,31,BIPW,-2.694150690080939,-3.0,41.52402669317351,50.2099926204108,0.41214736969601434
96,32,IPS,-0.035336255601587915,-3.0,14.326978165101673,14.361362235514406,2.0605317460285653e-05
97,32,SNIPS,-0.6974842488930654,-3.0,19.778010196327863,23.949220237708506,0.1994038374556283
98,32,BIPW,-3.686613864004019,-3.0,55.29970438088872,50.2099926204108,0.12283351489868462
99,33,IPS,-0.16981563955949677,-3.0,15.363098565645588,14.361362235514406,0.016884423330173752
100,33,SNIPS,-3.3673739988424503,-3.0,50.653642426686645,23.949220237708506,4.943254904406893
101,33,BIPW,-3.8154690278146046,-3.0,57.232739213014625,50.2099926204108,0.22975848539519528
102,34,IPS,-0.07495124424298456,-3.0,14.628440859198989,14.361362235514406,0.0012303033698190487
103,34,SNIPS,-1.1523410102355258,-3.0,24.030626045854675,23.949220237708506,6.905931221572442e-05
104,34,BIPW,-2.638810918186097,-3.0,40.81387972991301,50.2099926204108,0.48626469363197145
105,35,IPS,-0.05287104187993671,-3.0,14.460027455104047,14.361362235514406,0.00016888245470558726
106,35,SNIPS,-1.3143358588407832,-3.0,25.645099647423276,23.949220237708506,0.029003807288767874
107,35,BIPW,-3.2126169704948198,-3.0,48.47473814674214,50.2099926204108,0.015257380005104149
108,36,IPS,-0.0184992069950107,-3.0,14.19980184304899,14.361362235514406,0.00045694862337936873
109,36,SNIPS,-0.3771356607585892,-3.0,17.03129450818759,23.949220237708506,0.5881281806108036
110,36,BIPW,-2.3237388073763867,-3.0,36.887427076960975,50.2099926204108,1.0249515947281256
111,37,IPS,-0.031075447235914384,-3.0,14.294741152427903,14.361362235514406,7.744204871129122e-05
112,37,SNIPS,-0.8468615103346434,-3.0,21.128959063205333,23.949220237708506,0.0883095968023719
113,37,BIPW,-2.888051392922253,-3.0,44.06058305456151,50.2099926204108,0.20078137264526214
114,38,IPS,-0.1107854238128555,-3.0,14.903835958637236,14.361362235514406,0.005028208269848063
115,38,SNIPS,-2.9792010933377076,-3.0,45.27896095221751,23.949220237708506,3.367849943286789
116,38,BIPW,-4.697141786492571,-3.0,71.35020446744367,50.2099926204108,1.8523320200127786
117,39,IPS,-0.021027339520418596,-3.0,14.218861568198397,14.361362235514406,0.00035525555243163024
118,39,SNIPS,-0.6110030027839041,-3.0,19.01628219367134,23.949220237708506,0.28411865068925096
119,39,BIPW,-3.4413775025725872,-3.0,51.71250512913799,50.2099926204108,0.01107540804726346
120,40,IPS,-0.030155633354227097,-3.0,14.287786662674039,14.361362235514406,9.447704474463916e-05
121,40,SNIPS,-0.8695316761636678,-3.0,21.337885490153084,23.949220237708506,0.07534977829993526
122,40,BIPW,-4.202313635535493,-3.0,63.23552657874913,50.2099926204108,0.7502606854711686
123,41,IPS,-0.12528732555207356,-3.0,15.016016858453922,14.361362235514406,0.007295169073062228
124,41,SNIPS,-2.6256500983570428,-3.0,40.64589519026285,23.949220237708506,2.1951956949966367
125,41,BIPW,-3.9281724950726202,-3.0,58.950697098147366,50.2099926204108,0.35050515358186696
126,42,IPS,-0.018659308701697803,-3.0,14.201008479178444,14.361362235514406,0.0004501294735728806
127,42,SNIPS,-0.3331345944562624,-3.0,16.670054698020852,23.949220237708506,0.6575526836767706
128,42,BIPW,-3.23416910993161,-3.0,48.77531101952262,50.2099926204108,0.01039760111017882
129,43,IPS,0.2788649862214419,-3.0,12.04713466378123,14.361362235514406,0.10159553812546125
130,43,SNIPS,2.163490188541803,-3.0,2.516262182676063,23.949220237708506,10.939695201859884
131,43,BIPW,-2.670041894116249,-3.0,41.213897915076494,50.2099926204108,0.44368367323939717
132,44,IPS,-0.033571459894473556,-3.0,14.313621424936239,14.361362235514406,3.974172402421284e-05
133,44,SNIPS,-0.729806218207544,-3.0,20.066542499541715,23.949220237708506,0.1715820182146673
134,44,BIPW,-2.275495892227829,-3.0,36.30374756830844,50.2099926204108,1.124961125003301
135,45,IPS,-0.03223723740782695,-3.0,14.303527584633008,14.361362235514406,5.834402761680758e-05
136,45,SNIPS,-0.9192025800214305,-3.0,21.799241795838192,23.949220237708506,0.050547736126552355
137,45,BIPW,-2.6929584185123856,-3.0,41.50866232395528,50.2099926204108,0.4136796370167349
138,46,IPS,-0.032063082645328214,-3.0,14.302210308174281,14.361362235514406,6.103485927953212e-05
139,46,SNIPS,-0.7791171933666481,-3.0,20.510757948021908,23.949220237708506,0.13316195268670342
140,46,BIPW,-2.5529882011941134,-3.0,39.724675685345176,50.2099926204108,0.6133231969994989
141,47,IPS,-0.003782508997394196,-3.0,14.089105663535612,14.361362235514406,0.0013027085933760292
142,47,SNIPS,-0.09201782113532525,-3.0,14.759281694799482,23.949220237708506,1.1067313433917128
143,47,BIPW,-2.6879076537280384,-3.0,41.44360649087921,50.2099926204108,0.42020224215541996
144,48,IPS,-0.0444932572691196,-3.0,14.396382340503092,14.361362235514406,2.1323094459844862e-05
145,48,SNIPS,-1.7540207898349802,-3.0,30.291638608531322,23.949220237708506,0.37208776700355106
146,48,BIPW,-4.338601235133757,-3.0,65.42163982597434,50.2099926204108,1.0049330630853544
147,49,IPS,-0.0355012825443053,-3.0,14.328227479129689,14.361362235514406,1.9134335097110775e-05
148,49,SNIPS,-0.8228341201690721,-3.0,20.908646586209706,23.949220237708506,0.10316731803175597
149,49,BIPW,-2.6026770454655104,-3.0,40.353497535927936,50.2099926204108,0.537964587493383
150,50,IPS,-0.06827254248710067,-3.0,14.577397209619557,14.361362235514406,0.0008063884076883935
151,50,SNIPS,-1.2882939862308274,-3.0,25.382020579502235,23.949220237708506,0.020811862007006694
152,50,BIPW,-4.620740535511116,-3.0,70.06533339723899,50.2099926204108,1.6502043473730175
153,51,IPS,-0.0038463109860372695,-3.0,14.089584634972356,14.361362235514406,0.001298107046745084
154,51,SNIPS,-0.08308236507019764,-3.0,14.69070540546991,23.949220237708506,1.1256116175751392
155,51,BIPW,-2.7533521557472227,-3.0,42.29050980487239,50.2099926204108,0.33963903488187547
156,52,IPS,-0.007572932543512286,-3.0,14.117575087196595,14.361362235514406,0.0010434599757037774
157,52,SNIPS,-0.21842531844619656,-3.0,15.746520407599665,23.949220237708506,0.8567455388857663
158,52,BIPW,-3.1825835200891692,-3.0,48.05743155358134,50.2099926204108,0.02357889783825086
159,53,IPS,-0.07484779891965372,-3.0,14.627649572247707,14.361362235514406,0.0012230572405117512
160,53,SNIPS,-1.7866750469603834,-3.0,30.65214886655694,23.949220237708506,0.4129916063480784
161,53,BIPW,-4.269348971105228,-3.0,64.30616059815044,50.2099926204108,0.8708832055935133
162,54,IPS,-0.03139542242691881,-3.0,14.297160803971995,14.361362235514406,7.191279498014761e-05
163,54,SNIPS,-0.6448332533746511,-3.0,19.31247830881161,23.949220237708506,0.24919820749320493
164,54,BIPW,-2.2008965557533533,-3.0,35.41035196313124,50.2099926204108,1.288772541869089
165,55,IPS,0.047405879292139526,-3.0,13.707450000465279,14.361362235514406,0.007618050280175832
166,55,SNIPS,1.1247877453030082,-3.0,6.890496329380709,23.949220237708506,5.147537668485802
167,55,BIPW,-4.460706122956541,-3.0,67.41180710256162,50.2099926204108,1.264654052443441
168,56,IPS,-0.05707596170531988,-3.0,14.492024680986463,14.361362235514406,0.00029585369363314734
169,56,SNIPS,-1.1598919248012223,-3.0,24.104713802883914,23.949220237708506,0.000251574741834704
170,56,BIPW,-2.71893784256397,-3.0,41.844093650273074,50.2099926204108,0.3809357109264229
171,57,IPS,-0.05002229929992828,-3.0,14.438370118068297,14.361362235514406,0.00010295624456879342
172,57,SNIPS,-1.1478430011263974,-3.0,23.9865468588292,23.949220237708506,1.4532748090607464e-05
173,57,BIPW,-2.7437406184636957,-3.0,42.165592314418035,50.2099926204108,0.35093434723508005
174,58,IPS,-0.03219793131083596,-3.0,14.30323027482308,14.361362235514406,5.894603816946617e-05
175,58,SNIPS,-0.7677295712583702,-3.0,20.407741268141415,23.949220237708506,0.1416026275193547
176,58,BIPW,-2.4954241509386237,-3.0,39.00236550421251,50.2099926204108,0.7067993354698471
177,59,IPS,-0.013146493081369809,-3.0,14.159489632972146,14.361362235514406,0.0007144432128852055
178,59,SNIPS,-0.2768206150690697,-3.0,16.21337751371039,23.949220237708506,0.7520535342700602
179,59,BIPW,-3.10635842403254,-3.0,47.006404224012556,50.2099926204108,0.052798533127422366
180,60,IPS,-0.014768596910372054,-3.0,14.171699924754062,14.361362235514406,0.00063035977832223
181,60,SNIPS,-0.3878077068397024,-3.0,17.11949331116241,23.949220237708506,0.571873392285555
182,60,BIPW,-2.903623439814274,-3.0,44.2675542645457,50.2099926204108,0.18706861813521494
183,61,IPS,-0.033518710672251345,-3.0,14.313222291793437,14.361362235514406,4.040957964334227e-05
184,61,SNIPS,-1.4143975556170434,-3.0,26.668556686830705,23.949220237708506,0.07309817337006563
185,61,BIPW,-4.210922022260159,-3.0,63.372509789028626,50.2099926204108,0.7652475439883084
186,62,IPS,-0.02619022841167448,-3.0,14.25782456917247,14.361362235514406,0.0001872884002896183
187,62,SNIPS,-0.9007727964632383,-3.0,21.62748539388205,23.949220237708506,0.05917446453778476
188,62,BIPW,-4.033641669831932,-3.0,60.5813919358996,50.2099926204108,0.48651173492080535
189,63,IPS,-0.10182998549649126,-3.0,14.834770347723182,14.361362235514406,0.0038383503876718104
190,63,SNIPS,-1.969222493277586,-3.0,32.70679777739056,23.949220237708506,0.6809413026577832
191,63,BIPW,-2.8176915267236224,-3.0,43.131462066978195,50.2099926204108,0.26878647398697875
192,64,IPS,-0.09115951862454323,-3.0,14.752687610827396,14.361362235514406,0.0026300440389392084
193,64,SNIPS,-2.0942760088843015,-3.0,34.152794701582614,23.949220237708506,0.9029659247682924
194,64,BIPW,-3.0658765937823986,-3.0,46.452946296121034,50.2099926204108,0.07304108607388449
195,65,IPS,-0.04749551588051798,-3.0,14.419174032524403,14.361362235514406,5.8063672160040805e-05
196,65,SNIPS,-1.82869699276871,-3.0,31.119218529523824,23.949220237708506,0.4687677722915084
197,65,BIPW,-4.220288096832371,-3.0,63.52171825594041,50.2099926204108,0.7817218570231567
198,66,IPS,-0.04740196896708604,-3.0,14.418463597603852,14.361362235514406,5.664677715970435e-05
199,66,SNIPS,-1.7958800877621317,-3.0,30.754159879924323,23.949220237708506,0.4249074718404962
200,66,BIPW,-4.076741426357698,-3.0,61.25417523772082,50.2099926204108,0.5484938232088139
201,67,IPS,-0.026582380909764027,-3.0,14.26078622212392,14.361362235514406,0.0001767087070780459
202,67,SNIPS,-0.4698639444100547,-3.0,17.805253545868215,23.949220237708506,0.45450097204871226
203,67,BIPW,-2.5330982655109646,-3.0,39.474348653441474,50.2099926204108,0.6448723943756981
204,68,IPS,-0.0476868810374364,-3.0,14.420627395179045,14.361362235514406,6.101667949606646e-05
205,68,SNIPS,-0.9796503681974953,-3.0,22.367353044290226,23.949220237708506,0.027020931936566482
206,68,BIPW,-2.5210847079764243,-3.0,39.32353394273421,50.2099926204108,0.6643114417508452
207,69,IPS,-0.08524711421016418,-3.0,14.707304390047991,14.361362235514406,0.002058577601214
208,69,SNIPS,-1.6411620251463452,-3.0,29.06207517664813,23.949220237708506,0.24713943814917397
209,69,BIPW,-2.912176106416208,-3.0,44.38143580868423,50.2099926204108,0.17974346505531238
210,70,IPS,-0.02280456158872377,-3.0,14.232267791169996,14.361362235514406,0.0002914191110071981
211,70,SNIPS,-0.9635454038959733,-3.0,22.215278339623836,23.949220237708506,0.03257498433021434
212,70,BIPW,-4.379973284064439,-3.0,66.09261589378625,50.2099926204108,1.0895926472273472
213,71,IPS,-2.1323046758090194,-3.0,34.598722925006015,14.361362235514406,4.378259589455799
214,71,SNIPS,-5.5364970294417715,-3.0,86.23462972679414,23.949220237708506,19.29375942776178
215,71,BIPW,-4.533599972449736,-3.0,68.61410605136888,50.2099926204108,1.4339158029330106
216,72,IPS,-0.04910364626392493,-3.0,14.431389592954451,14.361362235514406,8.515750892883967e-05
217,72,SNIPS,-1.8500048864857024,-3.0,31.357403031197904,23.949220237708506,0.49839938683751017
218,72,BIPW,-3.9717208151289283,-3.0,59.621315959547594,50.2099926204108,0.40396584793249524
219,73,IPS,-0.0495501642501721,-3.0,14.43478231711379,14.361362235514406,9.359789698191553e-05
220,73,SNIPS,-1.4234736113588788,-3.0,26.76237948403663,23.949220237708506,0.07808827533940722
221,73,BIPW,-4.645986916569036,-3.0,70.48862063274538,50.2099926204108,1.7157048705976043
222,74,IPS,-0.031070786954935977,-3.0,14.29470591290842,14.361362235514406,7.752409245967398e-05
223,74,SNIPS,-0.7675188870755871,-3.0,20.405837783968373,23.949220237708506,0.1417612333480429
224,74,BIPW,-3.693003417186924,-3.0,55.3947754612222,50.2099926204108,0.12735311298144253
225,75,IPS,-0.09510178018086198,-3.0,14.782986996490202,14.361362235514406,0.003049934993507074
226,75,SNIPS,-2.184412647254981,-3.0,35.21444341932976,23.949220237708506,1.0823943528003146
227,75,BIPW,-3.415420391567811,-3.0,51.33985642391959,50.2099926204108,0.006285739156730869
228,76,IPS,-0.054319534940438674,-3.0,14.471045731963912,14.361362235514406,0.0002086283069511465
229,76,SNIPS,-1.3243248963097072,-3.0,25.74637037951222,23.949220237708506,0.0325059550472379
230,76,BIPW,-2.947495005245988,-3.0,44.85326795662391,50.2099926204108,0.15104317372261758
231,77,IPS,-0.0018766817436265868,-3.0,14.074802076153073,14.361362235514406,0.0014439150253133682
232,77,SNIPS,-0.04153226513538593,-3.0,14.373921580714676,23.949220237708506,1.2155030567834466
233,77,BIPW,-3.086288504457633,-3.0,46.731603405038996,50.2099926204108,0.0624246395017797
234,78,IPS,-0.06467217702968438,-3.0,14.549917523983302,14.361362235514406,0.0006148720356373896
235,78,SNIPS,-1.5288460029790254,-3.0,27.863715503104935,23.949220237708506,0.14808272738803843
236,78,BIPW,-2.713535437361739,-3.0,41.77422974753262,50.2099926204108,0.38763362476023366
237,79,IPS,-0.011296250625893676,-3.0,14.145568465693701,14.361362235514406,0.0008167771323122629
238,79,SNIPS,-0.31868711152337637,-3.0,16.55228823432505,23.949220237708506,0.6811922321099017
239,79,BIPW,-4.058671640440473,-3.0,60.97165522740794,50.2099926204108,0.5220552401756515
240,80,IPS,-0.0356858705985935,-3.0,14.329624942427513,14.361362235514406,1.7553527774465884e-05
241,80,SNIPS,-0.934478049758477,-3.0,21.94211642788101,23.949220237708506,0.0439123622433506
242,80,BIPW,-2.2787741164579005,-3.0,36.34326261599905,50.2099926204108,1.1180178281609268
243,81,IPS,-0.04974499139063373,-3.0,14.436262773802573,14.361362235514406,9.740560414086595e-05
244,81,SNIPS,-0.9894690601174392,-3.0,22.460322761294265,23.949220237708506,0.023889336679391023
245,81,BIPW,-2.2508615817046373,-3.0,36.00749820884388,50.2099926204108,1.1778243354235471
246,82,IPS,-0.009794887446282863,-3.0,14.13427728732451,14.361362235514406,0.0009048470802228401
247,82,SNIPS,-0.32711583274012246,-3.0,16.620942945201715,23.949220237708506,0.6673500914489465
248,82,BIPW,-3.9167506290099787,-3.0,58.77543485004455,50.2099926204108,0.3371113292067992
249,83,IPS,0.10277812894247677,-3.0,13.300500374740551,14.361362235514406,0.020350076007186163
250,83,SNIPS,1.7544931858458666,-3.0,3.9811025750341718,23.949220237708506,8.401441394862973
251,83,BIPW,-4.0210759473236,-3.0,60.38594162083586,50.2099926204108,0.4691403505912233
252,84,IPS,-0.049532472981874305,-3.0,14.43464788808133,14.361362235514406,9.325589805272393e-05
253,84,SNIPS,-2.0627648543643944,-3.0,33.785482807078424,23.949220237708506,0.8440722314786496
254,84,BIPW,-3.893227937805426,-3.0,58.41531409049846,50.2099926204108,0.31034949071909024
255,85,IPS,-0.03526084200276357,-3.0,14.326407274839669,14.361362235514406,2.129565578174979e-05
256,85,SNIPS,-0.9964051209959928,-3.0,22.526114077688657,23.949220237708506,0.021793346109938824
257,85,BIPW,-2.8462236211487464,-3.0,43.507042626264486,50.2099926204108,0.24001584189028402
258,86,IPS,-0.06263957873060574,-3.0,14.534415225572177,14.361362235514406,0.0005182003830819693
259,86,SNIPS,-1.7056546976090126,-3.0,29.76158483578956,23.949220237708506,0.31542138331114256
260,86,BIPW,-3.750816396571083,-3.0,56.2586948320288,50.2099926204108,0.17195838987419412
261,87,IPS,0.06047429108848021,-3.0,13.610852922729771,14.361362235514406,0.010070093343865548
262,87,SNIPS,0.5534148248225302,-3.0,10.216643168827995,23.949220237708506,2.8813217068189396
263,87,BIPW,-3.9925671068829964,-3.0,59.94367914605673,50.2099926204108,0.4308995163319411
264,88,IPS,-0.035708434996798905,-3.0,14.329795775698743,14.361362235514406,1.7364961122279185e-05
265,88,SNIPS,-0.8000060911198206,-3.0,20.700400934542873,23.949220237708506,0.11835301199193052
266,88,BIPW,-2.251426065161293,-3.0,36.01427303436441,50.2099926204108,1.1765994131928563
267,89,IPS,-0.08002117143347354,-3.0,14.667248611244249,14.361362235514406,0.0016116698251720256
268,89,SNIPS,-1.6174469269632217,-3.0,28.80694493877436,23.949220237708506,0.22412281320711483
269,89,BIPW,-2.7457402375601645,-3.0,42.19156538151733,50.2099926204108,0.34856920852577455
270,90,IPS,-0.026745866386486846,-3.0,14.262021004178486,14.361362235514406,0.000172388949947776
271,90,SNIPS,-0.8700884105463634,-3.0,21.34302924070964,23.949220237708506,0.07504444203370059
272,90,BIPW,-3.703796617420738,-3.0,55.55555449596707,50.2099926204108,0.13517305161680765
273,91,IPS,-0.06578579759775657,-3.0,14.55841443159825,14.361362235514406,0.0006713402237873895
274,91,SNIPS,-1.6443866776825316,-3.0,29.096853296666822,23.949220237708506,0.2503559873557204
275,91,BIPW,-3.1917517232472323,-3.0,48.18462993638357,50.2099926204108,0.020847321256227774
276,92,IPS,-0.03450201836704634,-3.0,14.320663519187926,14.361362235514406,2.8874988791832838e-05
277,92,SNIPS,-1.1197227680949948,-3.0,23.711893948938776,23.949220237708506,0.0005908812398015299
278,92,BIPW,-3.6360862974430943,-3.0,54.55077333803567,50.2099926204108,0.08996913831190162
279,93,IPS,-0.010890830196562234,-3.0,14.142519009355405,14.361362235514406,0.0008401147727404829
280,93,SNIPS,-0.4129857305403077,-3.0,17.32847896258852,23.949220237708506,0.53442691838373
281,93,BIPW,-4.1900532698568,-3.0,63.04068615460326,50.2099926204108,0.7291717355460369
282,94,IPS,-0.04920836744662279,-3.0,14.432185247586727,14.361362235514406,8.710122690793585e-05
283,94,SNIPS,-0.9085209349688217,-3.0,21.69961142214955,23.949220237708506,0.05546490451722379
284,94,BIPW,-2.663493275874068,-3.0,41.129859093498176,50.2099926204108,0.45245057242887704
285,95,IPS,0.2545634558407385,-3.0,12.216421506714985,14.361362235514406,0.08669433619230472
286,95,SNIPS,0.6711002653360726,-3.0,9.478165690010998,23.949220237708506,3.2947008459306075
287,95,BIPW,-2.716477687520849,-3.0,41.8122716874717,50.2099926204108,0.3839785781600014
288,96,IPS,-0.06457684992458008,-3.0,14.549190294899402,14.361362235514406,0.0006101535441525458
289,96,SNIPS,-1.5021051468866682,-3.0,27.582121516408137,23.949220237708506,0.12821722574980962
290,96,BIPW,-4.052992184859935,-3.0,60.88299216554943,50.2099926204108,0.5138802979826582
291,97,IPS,-0.5641151731259268,-3.0,18.60954693302985,14.361362235514406,0.2748271681548009
292,97,SNIPS,-2.4361455351320163,-3.0,38.26546733094408,23.949220237708506,1.6695604449072845
293,97,BIPW,-2.7486202388165357,-3.0,42.22898779225667,50.2099926204108,0.34517681184696014
294,98,IPS,-0.0696835484522687,-3.0,14.588173743076142,14.361362235514406,0.0008885159586164237
295,98,SNIPS,-1.3068271025460727,-3.0,25.56910585692603,23.949220237708506,0.0265026305994297
296,98,BIPW,-4.0530807649075795,-3.0,60.884374510289824,50.2099926204108,0.5140073038311971
297,99,IPS,-0.06259001713969127,-3.0,14.534037330531069,14.361362235514406,0.0005159463978262005
298,99,SNIPS,-2.1172763610517285,-3.0,34.42215363923061,23.949220237708506,0.9472068890872758
299,99,BIPW,-4.170527647032621,-3.0,62.73100767975734,50.2099926204108,0.6962065202952269
300,0,IPS,0.03263531380725328,-2.0,13.817039993656175,13.577080371256576,0.0010509869305648319
301,0,SNIPS,0.6899279486865889,-2.0,9.36259198854331,19.865824929158034,1.9523751720565803
302,0,BIPW,-2.9264620558937082,-2.0,44.571984154786826,44.89401593397983,0.0005795766135536006
303,1,IPS,-0.02939813522934246,-2.0,14.282060673565189,13.577080371256576,0.00892125163827201
304,1,SNIPS,-0.6067572508811281,-2.0,18.979270756964567,19.865824929158034,0.010118145717262755
305,1,BIPW,-2.204833015393814,-2.0,35.45721652305838,44.89401593397983,0.5560736174004314
306,2,IPS,-0.11889997217003573,-2.0,14.96655502211098,13.577080371256576,0.033839153055032906
307,2,SNIPS,-2.4622277002699913,-2.0,38.58883139850263,19.865824929158034,3.079608922409627
308,2,BIPW,-3.837877653051253,-2.0,57.572294268778045,44.89401593397983,0.7873744046625601
309,3,IPS,-0.05763667199963055,-2.0,14.496294063236935,13.577080371256576,0.015053060474186008
310,3,SNIPS,-1.1730904843349719,-2.0,24.234488756730894,19.865824929158034,0.21691769656901758
311,3,BIPW,-2.1519101720719083,-2.0,34.82974902143536,44.89401593397983,0.6378039371703028
312,4,IPS,-0.06143309356497035,-2.0,14.525217466294633,13.577080371256576,0.015999046157420958
313,4,SNIPS,-1.339479966307558,-2.0,25.90039637731483,19.865824929158034,0.3995930417434961
314,4,BIPW,-3.33274852088684,-2.0,50.161972793511545,44.89401593397983,0.1460860645601473
315,5,IPS,-0.010125468022988296,-2.0,14.136763070393568,13.577080371256576,0.00565198885803958
316,5,SNIPS,-0.2574574264785624,-2.0,16.05781744179597,19.865824929158034,0.2023999489385535
317,5,BIPW,-3.2117511157517606,-2.0,48.46268207659617,44.89401593397983,0.06823309984639507
318,6,IPS,-0.0318753391123654,-2.0,14.300790316553497,13.577080371256576,0.009395343770557368
319,6,SNIPS,-0.6437477456206365,-2.0,19.302938750007645,19.865824929158034,0.0040447691102926285
320,6,BIPW,-1.7720702659595078,-2.0,30.490645228875447,44.89401593397983,1.3887825548554844
321,7,IPS,-0.03056406547363342,-2.0,14.290874510041231,13.577080371256576,0.00914286079903374
322,7,SNIPS,-0.6592890533449487,-2.0,19.43974209457997,19.865824929158034,0.0023094936599363093
323,7,BIPW,-2.200140018415637,-2.0,35.401348742846224,44.89401593397983,0.5630948095830881
324,8,IPS,3.8768464871157544,-2.0,0.016150152587268974,13.577080371256576,14.529760116938283
325,8,SNIPS,2.0072460649261394,-2.0,3.036366093226993,19.865824929158034,7.369011408554642
326,8,BIPW,-2.2887160824255504,-2.0,36.46323248508196,44.89401593397983,0.4380062033889974
327,9,IPS,1.5580142921687907,-2.0,4.803763434973482,13.577080371256576,2.2289297102303496
328,9,SNIPS,1.864148814858418,-2.0,3.5555417470997157,19.865824929158034,6.612586842350038
329,9,BIPW,-3.704214615999993,-2.0,55.56178582554853,44.89401593397983,0.5680307728344914
330,10,IPS,-0.025074662706614435,-2.0,14.249401165280597,13.577080371256576,0.008123219534224792
331,10,SNIPS,-0.5367687106225525,-2.0,18.374356133695436,19.865824929158034,0.02909669519938372
332,10,BIPW,-1.865968160007771,-2.0,31.53643911771418,44.89401593397983,1.1762883829534632
333,11,IPS,-0.09365460155868689,-2.0,14.771860677901591,13.577080371256576,0.02518849714807499
334,11,SNIPS,-2.098252552805023,-2.0,34.19928867195155,19.865824929158034,1.9346203573764251
335,11,BIPW,-3.834408514018583,-2.0,57.51966114135203,44.89401593397983,0.7812298196059255
336,12,IPS,-1.3518063921046537,-2.0,26.0260126754933,13.577080371256576,2.0074940575854705
337,12,SNIPS,-0.3941201449717264,-2.0,17.17176947923095,19.865824929158034,0.09811058967482605
338,12,BIPW,-1.8418778563245113,-2.0,31.26645011095479,44.89401593397983,1.2291238847893837
339,13,IPS,0.05123991590844935,-2.0,13.679074752953662,13.577080371256576,0.00019083561618642633
340,13,SNIPS,0.8756514604018666,-2.0,8.260518501501393,19.865824929158034,2.5058817349836433
341,13,BIPW,-3.29752996872671,-2.0,49.66434152042334,44.89401593397983,0.1204044997038287
342,14,IPS,-0.11265129743656994,-2.0,14.918246031958303,13.577080371256576,0.031579258885664374
343,14,SNIPS,-2.064344625280847,-2.0,33.80385022841259,19.865824929158034,1.8414446043625265
344,14,BIPW,-3.301439162313639,-2.0,49.719455269023996,44.89401593397983,0.12313271114825337
345,15,IPS,-0.04104826711068915,-2.0,14.370251855901099,13.577080371256576,0.01125774252270908
346,15,SNIPS,-0.8167406810279357,-2.0,20.852958028790713,19.865824929158034,0.01196714265625569
347,15,BIPW,-2.3169575510364373,-2.0,36.80510111391707,44.89401593397983,0.4014222254744942
348,16,IPS,0.01352728888945463,-2.0,13.959459056211323,13.577080371256576,0.002655026937224742
349,16,SNIPS,0.23276119980906734,-2.0,12.369303326082568,19.865824929158034,0.8838020075930577
350,16,BIPW,-2.5072112658351675,-2.0,39.14972992286245,44.89401593397983,0.196537221897401
351,17,IPS,-0.012000272637321169,-2.0,14.150864698671144,13.577080371256576,0.0059373982863609185
352,17,SNIPS,-0.24851835666916078,-2.0,15.986255698268955,19.865824929158034,0.21052303101624634
353,17,BIPW,-2.3564629309523024,-2.0,37.28599800806951,44.89401593397983,0.35292335003054326
354,18,IPS,-0.05333663906571111,-2.0,14.463568663521874,13.577080371256576,0.014016400812267791
355,18,SNIPS,-1.166767147751212,-2.0,24.172271019257547,19.865824929158034,0.2110675659787507
356,18,BIPW,-2.739822970188852,-2.0,42.114729134035876,44.89401593397983,0.0444001719917684
357,19,IPS,-0.06645882537788084,-2.0,14.563550825557387,13.577080371256576,0.017295686994171937
358,19,SNIPS,-1.5026068171221487,-2.0,27.587391180178372,19.865824929158034,0.6324393777347828
359,19,BIPW,-3.108121813219038,-2.0,47.03058735514897,44.89401593397983,0.02483314564066795
360,20,IPS,-0.019878090669210435,-2.0,14.210195735496047,13.577080371256576,0.007213501199173023
361,20,SNIPS,-0.44844855771249986,-2.0,17.624982269058254,19.865824929158034,0.06702801242983754
362,20,BIPW,-2.6362227146742194,-2.0,40.780816568584335,44.89401593397983,0.09879312632909557
363,21,IPS,-0.071195941557619,-2.0,14.59972904037667,13.577080371256576,0.018564112626229045
364,21,SNIPS,-1.7142505255618945,-2.0,29.855446391993077,19.865824929158034,1.0138562304199108
365,21,BIPW,-3.541280852741008,-2.0,53.159323911244634,44.89401593397983,0.34897894539539986
366,22,IPS,-0.033227262465441734,-2.0,14.31101711525678,13.577080371256576,0.009659254196988543
367,22,SNIPS,-0.7095291387174956,-2.0,19.885288487665797,19.865824929158034,4.7650254285708244e-06
368,22,BIPW,-2.3936052133945966,-2.0,37.740975911150564,44.89401593397983,0.31017240605376484
369,23,IPS,-0.07722530721062239,-2.0,14.645841313686258,13.577080371256576,0.020243470235045753
370,23,SNIPS,-1.7173683694227384,-2.0,29.889527996470633,19.865824929158034,1.0201446920301043
371,23,BIPW,-3.5535723935078307,-2.0,53.33871132453025,44.89401593397983,0.36365234510525374
